id,name,category_id,address,rating,location,Image_url
place_ba7e2f9c4782,Perahu Wisata Ancol (Ancol Short Cruising),cat_oAsRjVBqyzml-tBA,"VVJ2+GHP, Ancol, Jkt Utara, Daerah Khusus Ibukota Jakarta",3.8,"[-6.114856688064054, 106.86063669138083]",https://lh5.googleusercontent.com/p/AF1QipMa0RAF6vvJH-ZpKsgciD5E01t3Bjjc2rWwi-OD=w408-h306-k-no
place_bf3595ba212c,Danau Sunter,cat_LgHRkZdANPDP6ttv,"VV3H+J33, Danau Sunter, RT.11/RW.11, Sunter Jaya, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14360",3.2,"[-6.14291224598279, 106.88077211595918]",https://lh5.googleusercontent.com/p/AF1QipMuXXdwDsSh9zjGeUAW313TR--MaFSXtGteGj4h=w426-h240-k-no
place_5ee1dfc1511f,"Mall of Indonesia, Kelapa Gading",cat_oAsRjVBqyzml-tBA,"Jl. Boulevard Bar. Raya No.12, RT.18/RW.19, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",3.9,"[-6.1513268890952455, 106.89254935380747]",https://lh5.googleusercontent.com/p/AF1QipOw5mXs_0wqwd0L0lMOvS0wXBubwpfP1DLNmXjn=w427-h240-k-no
place_8bfee3c137dc,Danau Kebijaksanaan Kodamar,cat_LgHRkZdANPDP6ttv,"RVWQ+RJ2, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta",3.4,"[-6.150391647034824, 106.89020123926419]",https://lh5.googleusercontent.com/p/AF1QipOHoONdkAxULbm0OL55Mh89bnhzmPhqFq0GXHG2=w408-h306-k-no
place_cd078c1c3e98,Sports Mall Kelapa Gading,cat_oAsRjVBqyzml-tBA,"Jl. Raya Kelapa Nias No.6, RT.8/RW.6, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",3.2,"[-6.1494147870559495, 106.90334186534982]",https://lh5.googleusercontent.com/p/AF1QipMJXXRITpWlO7Gv2ruvEWEwXSlRfkWp-W-LJNTx=w426-h240-k-no
place_5412ab218f08,Mall Artha Gading,cat_oAsRjVBqyzml-tBA,"Jl. Artha Gading Sel. No.1, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",4.5,"[-6.145645887733566, 106.89230493289817]",https://lh5.googleusercontent.com/p/AF1QipO-aJ1x5wedP6dcSTidhxpDqmHIIt2zh6dw7K_G=w419-h240-k-no
place_3adceb944617,"Mangga Dua Square, Pademengan",cat_oAsRjVBqyzml-tBA,"Jl. Gn. Sahari No.1, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14420",4,"[-6.13856008019862, 106.8317771696616]",https://lh5.googleusercontent.com/p/AF1QipN-sQeNmuXEpOGY4JNvyp9Y49bhP0WPS7tDA3Xh=w408-h306-k-no
place_ee9e8ae22a83,"Pasar Pagi Mangga Dua, Pademengan",cat_QCJZ9eD5PbAbDlv4,"Jl. Mangga Dua Raya, RT.9/RW.4, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",4,"[-6.136092511799929, 106.82228119057083]",https://lh5.googleusercontent.com/p/AF1QipNppksqLvpaa7Mb3acBkxku3ZRsli586DMAOmN0=w426-h240-k-no
place_a12910e44976,WTC Mangga Dua,cat_oAsRjVBqyzml-tBA,"Jl. Mangga Dua Raya No.8, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",4,"[-6.133893819740629, 106.83079125246157]",https://lh5.googleusercontent.com/p/AF1QipPEIllCWt8sf-tJIFMpAOxHQ2eiO3TM0uEtCdtl=w426-h240-k-no
place_0ff687f08c89,"Pluit Village/Megamal Pluit, Penjaringan",cat_oAsRjVBqyzml-tBA,"Jl. Pluit Indah, RT.6/RW.4, Pluit, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14450",4,"[-6.116286177432812, 106.78964135246129]",https://lh5.googleusercontent.com/p/AF1QipMU6iQTQ3sPLakgoXT3rxTaR5MtH9g9vSJINe_m=w500-h240-k-no
place_dac3f213a49c,"Mall Sunter, Tanjung Priuk",cat_oAsRjVBqyzml-tBA,"Jl. Danau Sunter Utara Kav. II Blok G7, RT.1/RW.13, Sunter Agung, Kec. Tj. Priok, Jakarta, Daerah Khusus Ibukota Jakarta 14350",4.1,"[-6.137750979859201, 106.87095352547982]",https://lh5.googleusercontent.com/p/AF1QipP-QLeuDXO4yrt2FIyv3FLgC_HWl9F2YPdZRv4Q=w426-h240-k-no
place_9dbd33f5950d,Mangga Dua Square,cat_oAsRjVBqyzml-tBA,"Jl. Gn. Sahari No.1, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14420",3.8,"[-6.13875209805584, 106.83173425952732]",https://lh5.googleusercontent.com/p/AF1QipN-sQeNmuXEpOGY4JNvyp9Y49bhP0WPS7tDA3Xh=w408-h306-k-no
place_24cfb7025cb6,Mall Kelapa Gading,cat_oAsRjVBqyzml-tBA,"Jl. Boulevard Raya, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",4.3,"[-6.155726025836721, 106.90811465958858]",https://lh5.googleusercontent.com/p/AF1QipMTjYAx8c5t7_ZDLS2PHK1RZl0-J8iQUTY3mX7A=w408-h306-k-no
place_5d937af2f26c,"ITC Mangga Dua, Mangga Dua",cat_oAsRjVBqyzml-tBA,"Jl. Mangga Dua Raya, RT.11/RW.5, Ancol, Kec. Pademangan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14430",3.7,"[-6.135936156821077, 106.82441961547487]",https://lh3.googleusercontent.com/p/AF1QipPJqFw0M0SmSJWbbcnk3lzQNefRtsJFXwzhtMQB=w426-h240-k-no
place_c5d5530be52f,Gedung Sate,cat_NWLlqpq6cnjunZ5X,"Jl. Diponegoro No.22, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115",4.2,"[-6.90272711882664, 107.61878762548783]",https://lh5.googleusercontent.com/p/AF1QipNIIoHAulvp9X4zb09N22lwnb717AIweZi2z_c=w408-h272-k-no
place_55c077b6b060,Gedung Pakuan,cat_NWLlqpq6cnjunZ5X,"Jl. Pasir Kaliki Jl. Cicendo No.1, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40171",4,"[-6.911663686151774, 107.6046641064333]",https://lh5.googleusercontent.com/p/AF1QipMYNJJFs0iEXWnl7Oty-cUWwwtUDSkLTMnlg-ZZ=w425-h240-k-no
place_b9c96688a409,Museum Konferensi Asia Afrika,cat_NWLlqpq6cnjunZ5X,"Jl. Asia Afrika No.65, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",3.7,"[-6.921087883925699, 107.6096496678152]",https://lh5.googleusercontent.com/p/AF1QipOmGhzr84dx2pITbG23EhigkeLGKnWVu13lEw1G=w426-h240-k-no
place_bf66a14a1cca,Kiara Artha Park,cat_oAsRjVBqyzml-tBA,"Jl. Banten, Kebonwaru, Kec. Batununggal, Kota Bandung, Jawa Barat 40272",3.8,"[-6.916102590013766, 107.64252408686986]",https://lh5.googleusercontent.com/p/AF1QipN-Bg-HwSkAdZm3bc6liQLmUfXTWbj-l368SRe7=w408-h272-k-no
place_cf5b39bd7f5d,Braga City Walk,cat_QCJZ9eD5PbAbDlv4,"Jl. Braga No.99-101, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",4,"[-6.9170050318962355, 107.60902726781522]",https://photos.wikimapia.org/p/00/03/28/87/53_full.jpg
place_3cd91d7ec74e,Taman Hutan Raya Ir. H. Djuanda,cat_LgHRkZdANPDP6ttv,"Kompleks Tahura Jl. Ir. H. Juanda No.99, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",4.6,"[-6.858655039715006, 107.63120133476016]",https://lh5.googleusercontent.com/p/AF1QipOMLd6NEM8_CRpgif6ACGtdJXhGiIdAtcCaseNc=w408-h497-k-no
place_efed8e6572e8,Tebing Keraton,cat_LgHRkZdANPDP6ttv,"Puncak Kordon, RT.2/RW.10, Ciburial, Kec. Cimenyan, Bandung Barat, Jawa Barat 40198",3.3,"[-6.83396176708494, 107.66359363712331]",https://lh5.googleusercontent.com/p/AF1QipPLy94jTXZF6FWSuQLvz76FHCEhri9qT77S-v0Z=w408-h306-k-no
place_61ade014085f,Trans Studio Bandung,cat_oAsRjVBqyzml-tBA,"Trans Studio Mall, Kecamatan Batununggal, Jl. Gatot Subroto No.289A, Cibangkong, Kota Bandung, Jawa Barat 40273",3.7,"[-6.925362083051631, 107.6364040273426]",https://lh5.googleusercontent.com/p/AF1QipOyYOFK4I4TsAM7_ZrnMIcHgW51puYIkUK85dLY=w408-h272-k-no
place_f248a9503c67,Paris Van Java,cat_oAsRjVBqyzml-tBA,"Jl. Sukajadi No.131-139, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162",4.5,"[-6.889383529488803, 107.59597241362029]",https://lh5.googleusercontent.com/p/AF1QipPOBINxTp6Be9rGTfrdgTQ_FMHk1A6oivOhLRBy=w408-h306-k-no
place_73760f483e99,Museum Geologi Bandung,cat_NWLlqpq6cnjunZ5X,"Jl. Diponegoro No.57, Cihaur Geulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40122",4.3,"[-6.900567077472783, 107.6214445659605]",https://lh5.googleusercontent.com/p/AF1QipOc7nnuiPI3yYncxQ2zBkYJLfADnPIrCyFU4Stq=w408-h280-k-no
place_02a8632d6fc6,Candi Borobudur,cat_NWLlqpq6cnjunZ5X,"Jl. Badrawati, Kw. Candi Borobudur, Borobudur, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah",3.4,"[-7.607804676435209, 110.2039305605671]",https://lh5.googleusercontent.com/p/AF1QipOTovyZ8c8XQCuAbmPnP3iRQjMMVE6GHryITxRL=w408-h278-k-no
place_be65675ea125,Wisata Kuliner Kerkof,cat_DLQ8lcmAe9GedORf,"QWR2+QGW, Jl. Merdeka, Haurpanggung, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",4,"[-7.206611579357709, 107.90021922481672]",https://lh3.googleusercontent.com/p/AF1QipPVrTo8WDxxeFhvp34KynEpuQHnU6Y2oASiVcde=w426-h240-k-no
place_a61c6c25afd1,Saung Rindu Alam cabang Akkarena,cat_DLQ8lcmAe9GedORf,"R9HQ+66F, Tj. Merdeka, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",4.4,"[-5.1715000748892255, 119.38916838518084]",https://lh5.googleusercontent.com/p/AF1QipMGDFHMCNVLwXoTfrnBrXzviuBysMYKoJ9nN8kG=w408-h544-k-no
place_797501495871,Kawasan Kuliner Blok S,cat_DLQ8lcmAe9GedORf,"Jl. Birah III No.4, RT.5/RW.6, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180",4.2,"[-6.236689959286442, 106.81517753172614]",https://lh5.googleusercontent.com/p/AF1QipP-EKJ1gHqlcLXd7RYrHhznLe8xX2-UydzSVdbV=w426-h240-k-no
place_a103c4934039,Rumah Makan Limbung Mas Indah,cat_DLQ8lcmAe9GedORf,"Jl. Muhammadiyah No. 14, Limbung, Bajeng, Kalebajeng, Kec. Bajeng, Kabupaten Gowa, Sulawesi Selatan 90552",3.8,"[-5.294882256165378, 119.43948289899967]",https://lh5.googleusercontent.com/p/AF1QipPJxZ3D5-M63VrO9PVxLbpbTJb_dYVMjhDwIg1o=w408-h306-k-no
place_3e4926956eb8,Kuliner Teras Ganggawa Barat,cat_DLQ8lcmAe9GedORf,"Jl. Pare-Pare - Sidrap No.238, Lekessi, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611",4.4,"[-3.8905869810903737, 119.91583348171646]",https://lh5.googleusercontent.com/p/AF1QipMPzO733mNrF3ZLabCAydHNttpzDMdEuZ32qUjY=w426-h240-k-no
place_c7d3fbbaac3c,RM. Itik Palekko Sumber Abadi,cat_DLQ8lcmAe9GedORf,"4RW8+6JM, Unnamed Road, Maccorawalie, Kec. Panca Rijang, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91651",3.4,"[-3.846248751224397, 119.80203216663939]",https://lh5.googleusercontent.com/p/AF1QipOFG9MlxEx7ayvbIncdZW8HqpshCYrdtG-S_z8=w426-h240-k-no
place_142ae4b7234a,Lembang Park & Zoo,cat_oAsRjVBqyzml-tBA,"Jl. Kolonel Masturi No.171, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",3.7,"[-6.804025540828867, 107.59091339479575]",https://lh5.googleusercontent.com/p/AF1QipMcbPVg8lGIMN7xBQdSvvURZUqjIlN1ZH2NH9M_=w408-h272-k-no
place_393150f748cd,Sentra Wisata Kuliner Bratang Binangun,cat_DLQ8lcmAe9GedORf,"Jl. Raya Manyar No.80A, Baratajaya, Kec. Gubeng, Surabaya, Jawa Timur 60284",3.3,"[-6.253542539188128, 113.00838975173173]",https://lh5.googleusercontent.com/p/AF1QipPaxt9JTYn7kpO2jQL07hOqoqY8s-RnNqLTkQhg=w426-h240-k-no
place_f540d6fd575a,Bebek sawah timusu,cat_DLQ8lcmAe9GedORf,"Timusu, Kec. Lili Riaja, Kabupaten Soppeng, Sulawesi Selatan",4.3,"[-3.758414615704087, 120.12753058117107]",https://lh5.googleusercontent.com/p/AF1QipPNqdbeZb6NLuqyuzR3c4LofpM1dzG8R8UjWI_L=w408-h306-k-no
place_0dffd6923c7e,Sentra Kuliner Palembang,cat_DLQ8lcmAe9GedORf,"2Q56+R72, 19 Ilir, Kec. Bukit Kecil, Kota Palembang, Sumatera Selatan 30113",3.3,"[-2.551539502517167, 105.46376875021944]",https://lh5.googleusercontent.com/p/AF1QipNKJdYYiGiZWtmc3hS8tYRYuye68jGyoLh0hjqr=w426-h240-k-no
place_78ee7f906f5c,Sentra Wisata Kuliner Jambangan,cat_DLQ8lcmAe9GedORf,"No.71A, Jl. Jambangan Kebon Agung, Jambangan, Surabaya, East Java 60232",4.4,"[-6.842699383685978, 112.75869083470664]",https://lh5.googleusercontent.com/p/AF1QipOtRNPO9-j6od8eqDkLi157KGNW9jzUxtUmGlRs=w408-h306-k-no
place_ce987ffb18f9,Wisata kuliner Grojogan Kembar,cat_DLQ8lcmAe9GedORf,"V6RG+G4R, RT.04/RW.03, Sambong, Sawentar, Kec. Kanigoro, Kabupaten Blitar, Jawa Timur 66171",3,"[-8.107749413852893, 112.22681774462232]",https://lh5.googleusercontent.com/p/AF1QipP4x6_HUcFlcbmiuipy0jGmTm8a1Mi-v0OCQTeg=w507-h240-k-no
place_5f728fa545a4,Wisata Kuliner PELANGI NUSANTARA,cat_DLQ8lcmAe9GedORf,"Jl. Kp. Malang Tengah I No.11, Tegalsari, Kec. Tegalsari, Surabaya, Jawa Timur",3.9,"[-7.27015993480685, 112.73704554573996]",https://lh5.googleusercontent.com/p/AF1QipO5YyeHS5nCUFIqBRXm_VgdzHKIH9HTsMd5yhqy=w426-h240-k-no
place_e321f978bc0a,Wisata Kuliner Kamanre,cat_DLQ8lcmAe9GedORf,"Bunga Eja, Kec. Kamanre, Kabupaten Luwu, Sulawesi Selatan 91994",3.8,"[-3.3294071278878827, 120.35422047216485]",https://lh5.googleusercontent.com/p/AF1QipMKlsLG2rFUJ8yGtBHX2LZPagg47KeGJVlyZSyj=w408-h306-k-no
place_8c90440f7dae,Sentra Wisata Kuliner Bentul,cat_DLQ8lcmAe9GedORf,"Jl. Bentul I, Jagir, Kec. Wonokromo, Surabaya, Jawa Timur 60244",3.8,"[-7.303762650097051, 112.7458505128185]",https://lh5.googleusercontent.com/p/AF1QipN6alUq-CEluVhUYG1eVQQXIn6AViXspFISqEcI=w408-h305-k-no
place_295aa71fbc0a,Wisata kuliner bendungan bili-bili,cat_DLQ8lcmAe9GedORf,"PHXR+G82, Bontoparang, Kec. Parangloe, Kabupaten Gowa, Sulawesi Selatan 92173",3.1,"[-5.250642206557267, 119.59186730001744]",https://lh5.googleusercontent.com/p/AF1QipNNrJFc-Broo7iklyTe9ccX3OBNbJaue05FsQcO=w493-h240-k-no
place_bc489ec0b3ae,Sentra Wisata Kuliner Taman Prestasi,cat_DLQ8lcmAe9GedORf,"Jl. Ketabang Kali No.1, Ketabang, Kec. Genteng, Surabaya, Jawa Timur 60272",3.5,"[-7.261874604858996, 112.74745628314533]",https://lh5.googleusercontent.com/p/AF1QipMUmDILpXHi6H0UfwPsdvBpnPJgo9ARgZ_xMGBT=w408-h306-k-no
place_bbbeef567d67,Wisata Kuliner Karamba,cat_DLQ8lcmAe9GedORf,"Kpr Citra Bumi Permai Blk. C4 No.4, RT.001/RW.01, Tello Baru, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90233",3.6,"[-5.1405432339753, 119.4715019079446]",https://lh5.googleusercontent.com/p/AF1QipOL0fTqOXjYokndJTxaqXwjGITd_tOSzDn5zxD5=w408-h306-k-no
place_ac8990be84ac,PUJASERA Wisata Kuliner,cat_DLQ8lcmAe9GedORf,"Jl. Kartika Plaza No.128X, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361",3.8,"[-8.7354553641423, 115.17162779798191]",https://lh5.googleusercontent.com/p/AF1QipODl85mizSWPVGtxIUju4U8RqTKhSh1YfUYS7Ja=w408-h306-k-no
place_ed9dd872e6c4,Wisata Kuliner Embong Blimbing,cat_DLQ8lcmAe9GedORf,"Jl. Embong Blimbing, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 60262",4.2,"[-7.268873036554741, 112.74376396729099]",https://lh5.googleusercontent.com/p/AF1QipOHK_SGvrox6HO3VzDpC2IHPjhIyuKQBOQk8JG0=w426-h240-k-no
place_4e8c3869ac40,Wisata Kuliner Malam Cikapundung Barat,cat_DLQ8lcmAe9GedORf,"Jl. Cikapundung Barat, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",4,"[-6.918993928219812, 107.61075889107252]",https://lh5.googleusercontent.com/p/AF1QipPmfRIAjAlSLp4v5HVk3PujOyQugfi1xWykjI0w=w408-h305-k-no
place_20a42032ceba,Wisata Kuliner PUNCLUT,cat_DLQ8lcmAe9GedORf,"Jl. Pagermaneuh No.556-584, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142",3.8,"[-6.856011597866454, 107.61182221485404]",https://lh5.googleusercontent.com/p/AF1QipOUCfVM5qVvgGYhLBsHITrmIjdX4wM-m9zrubXz=w408-h541-k-no
place_77ae12bcaadc,Sentra Wisata Kuliner Convention Hall,cat_DLQ8lcmAe9GedORf,"Jl. Arief Rahman Hakim No.131, Keputih, Kec. Sukolilo, Surabaya, Jawa Timur 60117",4.3,"[-7.287745893995749, 112.78106784168882]",https://direktori.vokasi.unair.ac.id/wp-content/uploads/2023/06/conventionhall7-400x290.jpg
place_4956a89782d5,Wisata Kuliner Keputih,cat_DLQ8lcmAe9GedORf,"Surabaya, Jl. Keputih Tegal No.21, Keputih, Kec. Sukolilo, Surabaya, Jawa Timur 60111",4,"[-7.2947453562051665, 112.80149073965332]",https://lh5.googleusercontent.com/p/AF1QipO-OLewZo0igFTjf3DKgEa3G5WDhwooDsAwCxD0=w426-h240-k-no
place_78d9aa594333,Sentra Wisata Kuliner Penjaringan Sari,cat_DLQ8lcmAe9GedORf,"MQHM+5H3, Jl. Raya Pandugo, Penjaringan Sari, Kec. Rungkut, Surabaya, Jawa Timur 60297",3.3,"[-7.320411281437461, 112.78563571485404]",https://lh5.googleusercontent.com/p/AF1QipP4bhkcNJbvhNmieULj_SJqmBcee-uDhbJBWUJ2=w408-h306-k-no
place_18f41fbe2482,Taman Kuliner D'ELEVEN,cat_DLQ8lcmAe9GedORf,"Blok K Jalan Raya Bekasi Timur Regensi No.RW011, Burangkeng, Kec. Setu, Kabupaten Bekasi, Jawa Barat 17325",3.6,"[-6.328880336360527, 107.01795829209026]",https://lh5.googleusercontent.com/p/AF1QipMubGeatth0ZY0k4x_l-VtSjkuMZTLXkOIVyptj=w408-h306-k-no
place_7352dc0793cb,Sentra Wisata Kuliner Siwalankerto,cat_DLQ8lcmAe9GedORf,"Jl. Siwalankerto VIII No.1, Siwalankerto, Kec. Gayungan, Surabaya, Jawa Timur 60234",4.2,"[-7.338292285996562, 112.73802323761778]",https://lh5.googleusercontent.com/p/AF1QipP5Gnuncgx3giNHQYWyse7M2nBx5FQ9vb49tF8q=w408-h306-k-no
place_eecab5f60826,Taman Kuliner Nusantara And Sarina Olddies Band Kawasan Kota Tua Jakarta,cat_DLQ8lcmAe9GedORf,"Taman Kota Intan, Jl. Cengkeh No.7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110",3.1,"[-6.130074544184891, 106.81485741383626]",https://lh5.googleusercontent.com/p/AF1QipOlOFrjh2DuE27kY4kDF6KnsfKkdgWelR92o3wU=w408-h306-k-no
place_4cc29a27d61c,Wisata Kuliner Dan Hutan Kota Patriot Chandrabhaga,cat_DLQ8lcmAe9GedORf,"Jl. Ahmad Yani No.2, RT.05/RW.016, Kayuringin Jaya, Kec. Bekasi Sel., Kota Bks, Jawa Barat 17144",3,"[-6.2354690716414, 106.99291126139933]",https://lh3.googleusercontent.com/p/AF1QipM16Rbg6n75Rz5cHU79GSLwokNVt4uDQD9z0NPf=w426-h240-k-no
place_98caa4f31e16,Wisata Kuliner Jajar Tunggal Surabaya,cat_DLQ8lcmAe9GedORf,"MPP2+F72, Jl. Raya Wiyung Raya Menganti Kramat, Jajar Tunggal, Kec. Wiyung, Surabaya, Jawa Timur 60228",4.1,"[-7.313618102912988, 112.70268923761778]",https://lh5.googleusercontent.com/p/AF1QipMM7IVqQsJMbUJeObWebzZh5HwWDRl6eLSAXJSY=w408-h306-k-no
place_714ee6d3d43f,Kuliner Taman Pagelaran,cat_DLQ8lcmAe9GedORf,"Jl. Raya Taman Pagelaran, Padasuka, Kec. Ciomas, Kabupaten Bogor, Jawa Barat 16610",3.8,"[-6.589013720556457, 106.75980712379896]",https://lh5.googleusercontent.com/p/AF1QipM51poe57ZFQ23BU24Lqe063wq-GrzgucIevRW3=w408-h306-k-no
place_5afbb9697616,Sentra Wisata Kuliner Gayungan,cat_DLQ8lcmAe9GedORf,"Jl. Masjid Al-AkbarTimur No.6, Gayungan, Kec. Gayungan, Surabaya, Jawa Timur 60234",3.8,"[-7.336802193441529, 112.71857047623591]",https://lh5.googleusercontent.com/p/AF1QipMgCzggD5rE_QURPrkHCizcfukmffBIfCx9p9Sr=w408-h379-k-no
place_fa2653afe54e,Sentra Wisata Kuliner Mulyorejo,cat_DLQ8lcmAe9GedORf,"Jl. Mulyorejo No.184, Mulyorejo, Kec. Mulyorejo, Surabaya, Jawa Timur 60115",3.4,"[-7.262127405194099, 112.78474695550767]",https://lh5.googleusercontent.com/p/AF1QipPqwyRkW3FUPkgoM4lZJFjC86tSjtrQvk3KlDcg=w426-h240-k-no
place_e58076f682f2,Sentra Kuliner Bogor,cat_DLQ8lcmAe9GedORf,"Jl. Bina Marga Kp. Parung Jambu No.1, RT.04/RW.11, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",4.2,"[-6.604246655576292, 106.80872933863557]",https://lh5.googleusercontent.com/p/AF1QipNw8SowzStcKUxenDCbzv5l5rZnGtGI3unrZRZ-=w408-h306-k-no
place_d6e7079cd828,Sentra Wisata Kuliner Dharmawangsa,cat_DLQ8lcmAe9GedORf,"PQM4+3FF, Jl. Dharmawangsa, Airlangga, Kec. Gubeng, Surabaya, Jawa Timur 60286",4.3,"[-7.266721211285588, 112.75686614656274]",https://lh5.googleusercontent.com/p/AF1QipPm276LyLQbWpLGybLdvs-5YANFyNMpiFPOeizE=w408-h279-k-no
place_afd6e28d8822,Pusat Wisata Kuliner JTS keMAYORAn,cat_DLQ8lcmAe9GedORf,"Jl. Garuda I No.10 Blok B2-B3, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610",4.2,"[-6.159295948447382, 106.84993417034426]",https://lh5.googleusercontent.com/p/AF1QipNjHcgjGPeXS9kZCWkakbnA0sJK4mRTARTvmKVU=w408-h544-k-no
place_13adbe695587,Sentra Wisata Kuliner Wonorejo,cat_DLQ8lcmAe9GedORf,"Jl. Raya Kendalsari No.70, Wonorejo, Kec. Rungkut, Surabaya, Jawa Timur 60297",3.2,"[-7.310629211491019, 112.79140135245439]",https://lh5.googleusercontent.com/p/AF1QipP7FOcxBqQ7NQG_un2pVz6fNPg0h2nlZWtaSHdV=w408-h545-k-no
place_095d8fe5b641,Depot Dunia Kuliner,cat_DLQ8lcmAe9GedORf,"Jl. Gn. Merapi No.215, Pisang Sel., Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90141",3.1,"[-5.144185181074646, 119.4185828772537]",https://lh5.googleusercontent.com/p/AF1QipNxpmMQ7DP0qeDeG3DbWio_jaMMBRX5TLQVYwWP=w426-h240-k-no
place_3702ae2179f9,Sentra Wisata Kuliner Deles,cat_DLQ8lcmAe9GedORf,"Jl. Arief Rahman Hakim No.14, Keputih, Kec. Sukolilo, Surabaya, Jawa Timur 60117",3.7,"[-7.289130904128951, 112.78346001688955]",https://lh5.googleusercontent.com/p/AF1QipNERyXxZ8NC8Ms0QNWKhTHA2TkwJKd2uztrk8v0=w426-h240-k-no
place_812efed20dea,Kompleks Makam Sunan Gunung Jati dan makam para tokoh penyebar Agama Islam di Cirebon,cat_NWLlqpq6cnjunZ5X,"Jl. Makam Jl. Sunan Gn. Jati, Astana, Kec. Gunungjati, Kabupaten Cirebon, Jawa Barat 45151",3.7,"[-6.6711528561654925, 108.5402327138489]",https://lh5.googleusercontent.com/p/AF1QipOEinj8tqwyoOml4FNBqSwhc1tFcQUdRv95ojU3=w408-h306-k-no
place_36539f18969a,Objek Wisata Kura-Kura Belawa,cat_oAsRjVBqyzml-tBA,"5H9P+543, Belawa, Kec. Lemahabang, Kabupaten Cirebon, Jawa Barat 45183",3.6,"[-6.831968908690608, 108.58555451570533]",https://lh5.googleusercontent.com/p/AF1QipNGMJxb2zV5DT0E2E-B6kwkhcTWrIRnOX005hkQ=w408-h306-k-no
place_dedddb3dbf42,Masjid Agung Sumber,cat_QCJZ9eD5PbAbDlv4,"6FPH+G7W, Sumber, Kec. Sumber, Kabupaten Cirebon, Jawa Barat 45611",4.1,"[-6.763540959879472, 108.47829342548631]",https://lh5.googleusercontent.com/p/AF1QipMOErQo5y7SFVHDNCsv1SMB1dc6MUI1ckKTRQeb=w426-h240-k-no
place_739dc277b14f,Taman Wisata Goa Sunyaragi Cirebon,cat_NWLlqpq6cnjunZ5X,"Sunyaragi, Kec. Kesambi, Kota Cirebon, Jawa Barat 45132",3.4,"[-6.7954671428961, 108.42392412615865]",https://lh5.googleusercontent.com/p/AF1QipN9oMPW2dworSByMlwarqTwwFP3FP0fJBTkg7uy=w408-h544-k-no
place_15ae006de9d9,Agro Batu Luhur,cat_QCJZ9eD5PbAbDlv4,"5CW5+25C, Padabeunghar, Kec. Pasawahan, Kabupaten Kuningan, Jawa Barat 45559",3.1,"[-6.804694221533492, 108.4081134715232]",https://lh5.googleusercontent.com/p/AF1QipPRp60LhVDlpMBF-ArwuEfbXUXSpPOCUfybuwaW=w426-h240-k-no
